date,kind,mlbam_id,name,team,gamePk,opp,exp_pts,src,owner,elig,active,made_utc
2026-09-16,H,668904.0,Royce Lewis,Minnesota Twins,823655,New York Yankees,3.86,listed,Dpf,1B/3B,True,2026-09-16T13:40:48Z
2026-09-16,H,668952.0,Ryan Kreidler,Minnesota Twins,823655,New York Yankees,1.89,listed,FA,SS/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,670242.0,Matt Wallner,Minnesota Twins,823655,New York Yankees,3.61,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,680777.0,Ryan Jeffers,Minnesota Twins,823655,New York Yankees,4.21,listed,CH,C,True,2026-09-16T13:40:48Z
2026-09-16,H,686797.0,Brooks Lee,Minnesota Twins,823655,New York Yankees,3.77,listed,BAMBI,3B/SS,True,2026-09-16T13:40:48Z
2026-09-16,H,701785.0,Kaelen Culpepper,Minnesota Twins,823655,New York Yankees,3.97,listed,FA,SS,True,2026-09-16T13:40:48Z
2026-09-16,H,807712.0,Luke Keaschall,Minnesota Twins,823655,New York Yankees,4.53,listed,Dpf,2B/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,656577.0,Alex Jackson,Minnesota Twins,823655,New York Yankees,1.97,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,702176.0,Alan Roden,Minnesota Twins,823655,New York Yankees,2.96,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,502671.0,Paul Goldschmidt,New York Yankees,823655,Minnesota Twins,3.0,listed,FA,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,592450.0,Aaron Judge,New York Yankees,823655,Minnesota Twins,4.41,listed,MMM,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,641355.0,Cody Bellinger,New York Yankees,823655,Minnesota Twins,4.3,listed,LTTA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,641857.0,Ryan McMahon,New York Yankees,823655,Minnesota Twins,2.74,listed,FA,3B,True,2026-09-16T13:40:48Z
2026-09-16,H,642708.0,Amed Rosario,New York Yankees,823655,Minnesota Twins,3.11,listed,FA,3B,True,2026-09-16T13:40:48Z
2026-09-16,H,663757.0,Trent Grisham,New York Yankees,823655,Minnesota Twins,3.81,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,665862.0,Jazz Chisholm Jr.,New York Yankees,823655,Minnesota Twins,4.08,listed,MMM,2B,False,2026-09-16T13:40:48Z
2026-09-16,H,669224.0,Austin Wells,New York Yankees,823655,Minnesota Twins,3.18,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,671218.0,Heliot Ramos,New York Yankees,823655,Minnesota Twins,3.56,listed,GLIZZY,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,671277.0,Luis García Jr.,New York Yankees,823655,Minnesota Twins,4.01,listed,Dan,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,676609.0,José Caballero,New York Yankees,823655,Minnesota Twins,3.23,listed,FA,2B/3B/SS/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,682987.0,Spencer Jones,New York Yankees,823655,Minnesota Twins,3.46,listed,BB,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,683011.0,Anthony Volpe,New York Yankees,823655,Minnesota Twins,3.72,listed,FA,SS,True,2026-09-16T13:40:48Z
2026-09-16,H,691176.0,Jasson Domínguez,New York Yankees,823655,Minnesota Twins,3.15,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,700250.0,Ben Rice,New York Yankees,823655,Minnesota Twins,4.75,listed,CS,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,806146.0,George Lombard Jr.,New York Yankees,823655,Minnesota Twins,3.88,listed,THALER,SS,True,2026-09-16T13:40:48Z
2026-09-16,H,519317.0,Giancarlo Stanton,New York Yankees,823655,Minnesota Twins,4.28,listed,Dpf,UT,False,2026-09-16T13:40:48Z
2026-09-16,H,641555.0,J.C. Escarra,New York Yankees,823655,Minnesota Twins,2.62,listed,FA,C,False,2026-09-16T13:40:48Z
2026-09-16,H,645305.0,Ali Sánchez,New York Yankees,823655,Minnesota Twins,1.62,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,680474.0,Max Schuemann,New York Yankees,823655,Minnesota Twins,2.0,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,543807.0,George Springer,Toronto Blue Jays,822763,Detroit Tigers,4.35,listed,LTTA,UT,True,2026-09-16T13:40:48Z
2026-09-16,H,660821.0,Jesús Sánchez,Toronto Blue Jays,822763,Detroit Tigers,2.4,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,664702.0,Myles Straw,Toronto Blue Jays,822763,Detroit Tigers,2.56,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,664770.0,Nathan Lukes,Toronto Blue Jays,822763,Detroit Tigers,3.57,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,665489.0,Vladimir Guerrero Jr.,Toronto Blue Jays,822763,Detroit Tigers,4.12,listed,CJF,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,665926.0,Andrés Giménez,Toronto Blue Jays,822763,Detroit Tigers,3.2,listed,Dan,SS,True,2026-09-16T13:40:48Z
2026-09-16,H,669701.0,Josh Smith,Toronto Blue Jays,822763,Detroit Tigers,2.97,listed,FA,2B,True,2026-09-16T13:40:48Z
2026-09-16,H,672386.0,Alejandro Kirk,Toronto Blue Jays,822763,Detroit Tigers,4.4,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,672960.0,Kazuma Okamoto,Toronto Blue Jays,822763,Detroit Tigers,4.29,listed,Dpf,3B,True,2026-09-16T13:40:48Z
2026-09-16,H,676391.0,Ernie Clement,Toronto Blue Jays,822763,Detroit Tigers,3.47,listed,CS,2B/SS,True,2026-09-16T13:40:48Z
2026-09-16,H,676914.0,Davis Schneider,Toronto Blue Jays,822763,Detroit Tigers,1.97,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,678218.0,Brandon Valenzuela,Toronto Blue Jays,822763,Detroit Tigers,2.53,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,682818.0,Yohendrick Piñango,Toronto Blue Jays,822763,Detroit Tigers,2.9,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,703520.0,Brett Bateman,Toronto Blue Jays,822763,Detroit Tigers,4.52,listed,THALER,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,807727.0,Charles McAdoo,Toronto Blue Jays,822763,Detroit Tigers,2.67,listed,FA,2B,True,2026-09-16T13:40:48Z
2026-09-16,H,595879.0,Javier Báez,Detroit Tigers,822763,Toronto Blue Jays,2.85,listed,FA,SS/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,650402.0,Gleyber Torres,Detroit Tigers,822763,Toronto Blue Jays,4.03,listed,FA,2B,True,2026-09-16T13:40:48Z
2026-09-16,H,656716.0,Zach McKinstry,Detroit Tigers,822763,Toronto Blue Jays,2.99,listed,FA,2B/SS/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,663837.0,Matt Vierling,Detroit Tigers,822763,Toronto Blue Jays,2.89,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,672761.0,Wenceel Pérez,Detroit Tigers,822763,Toronto Blue Jays,2.92,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,679529.0,Spencer Torkelson,Detroit Tigers,822763,Toronto Blue Jays,3.5,listed,Dan,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,680664.0,Eduardo Valencia,Detroit Tigers,822763,Toronto Blue Jays,3.33,listed,CH,UT,True,2026-09-16T13:40:48Z
2026-09-16,H,681481.0,Kerry Carpenter,Detroit Tigers,822763,Toronto Blue Jays,3.0,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,682985.0,Riley Greene,Detroit Tigers,822763,Toronto Blue Jays,4.46,listed,CH,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,690993.0,Colt Keith,Detroit Tigers,822763,Toronto Blue Jays,2.72,listed,FA,3B,True,2026-09-16T13:40:48Z
2026-09-16,H,693307.0,Dillon Dingler,Detroit Tigers,822763,Toronto Blue Jays,4.04,listed,MMM,C,True,2026-09-16T13:40:48Z
2026-09-16,H,701162.0,Ben Malgeri,Detroit Tigers,822763,Toronto Blue Jays,2.39,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,701678.0,Hao-Yu Lee,Detroit Tigers,822763,Toronto Blue Jays,3.98,listed,FA,2B/3B,True,2026-09-16T13:40:48Z
2026-09-16,H,703601.0,Max Clark,Detroit Tigers,822763,Toronto Blue Jays,3.56,listed,CS,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,805808.0,Kevin McGonigle,Detroit Tigers,822763,Toronto Blue Jays,4.45,listed,GLIZZY,3B/SS,True,2026-09-16T13:40:48Z
2026-09-16,H,622761.0,Jorge Mateo,Tampa Bay Rays,822926,Athletics,2.63,listed,FA,SS,True,2026-09-16T13:40:48Z
2026-09-16,H,650490.0,Yandy Díaz,Tampa Bay Rays,822926,Athletics,4.61,listed,LTTA,UT,True,2026-09-16T13:40:48Z
2026-09-16,H,656775.0,Cedric Mullins,Tampa Bay Rays,822926,Athletics,2.61,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,663743.0,Nick Fortes,Tampa Bay Rays,822926,Athletics,2.65,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,666018.0,Jonathan Aranda,Tampa Bay Rays,822926,Athletics,3.29,listed,BAMBI,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,668723.0,Ryan Vilade,Tampa Bay Rays,822926,Athletics,2.73,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,670764.0,Taylor Walls,Tampa Bay Rays,822926,Athletics,3.24,listed,FA,SS,False,2026-09-16T13:40:48Z
2026-09-16,H,676356.0,Jonny DeLuca,Tampa Bay Rays,822926,Athletics,3.23,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,680700.0,Richie Palacios,Tampa Bay Rays,822926,Athletics,2.59,listed,FA,2B,True,2026-09-16T13:40:48Z
2026-09-16,H,683748.0,Victor Mesa Jr.,Tampa Bay Rays,822926,Athletics,3.16,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,689414.0,Liam Hicks,Tampa Bay Rays,822926,Athletics,2.58,listed,MMM,C/1B,True,2026-09-16T13:40:48Z
2026-09-16,H,691406.0,Junior Caminero,Tampa Bay Rays,822926,Athletics,4.62,listed,BAMBI,3B,True,2026-09-16T13:40:48Z
2026-09-16,H,802415.0,Chandler Simpson,Tampa Bay Rays,822926,Athletics,3.35,listed,BAMBI,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,810938.0,Ben Williamson,Tampa Bay Rays,822926,Athletics,3.12,listed,FA,2B/SS,False,2026-09-16T13:40:48Z
2026-09-16,H,641584.0,Jake Fraley,Tampa Bay Rays,822926,Athletics,2.71,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,622268.0,Donovan Walton,Athletics,822926,Tampa Bay Rays,2.82,listed,FA,2B,True,2026-09-16T13:40:48Z
2026-09-16,H,641680.0,Jonah Heim,Athletics,822926,Tampa Bay Rays,2.57,listed,GK,C,True,2026-09-16T13:40:48Z
2026-09-16,H,643446.0,Jeff McNeil,Athletics,822926,Tampa Bay Rays,3.52,listed,FA,1B/2B,True,2026-09-16T13:40:48Z
2026-09-16,H,666126.0,Carlos Cortes,Athletics,822926,Tampa Bay Rays,2.55,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,667670.0,Brent Rooker,Athletics,822926,Tampa Bay Rays,4.27,listed,GLIZZY,UT,False,2026-09-16T13:40:48Z
2026-09-16,H,669127.0,Shea Langeliers,Athletics,822926,Tampa Bay Rays,3.98,listed,CS,C,True,2026-09-16T13:40:48Z
2026-09-16,H,671732.0,Lawrence Butler,Athletics,822926,Tampa Bay Rays,3.55,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,675961.0,Alika Williams,Athletics,822926,Tampa Bay Rays,2.61,listed,FA,2B/SS,True,2026-09-16T13:40:48Z
2026-09-16,H,680869.0,Zack Gelof,Athletics,822926,Tampa Bay Rays,3.98,listed,LTTA,3B/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,687231.0,Darell Hernaiz,Athletics,822926,Tampa Bay Rays,2.51,listed,FA,SS,False,2026-09-16T13:40:48Z
2026-09-16,H,687515.0,Colby Thomas,Athletics,822926,Tampa Bay Rays,1.98,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,691016.0,Tyler Soderstrom,Athletics,822926,Tampa Bay Rays,3.61,listed,Dpf,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,691777.0,Max Muncy,Athletics,822926,Tampa Bay Rays,3.48,listed,Dpf,3B,True,2026-09-16T13:40:48Z
2026-09-16,H,695720.0,Tommy White,Athletics,822926,Tampa Bay Rays,3.31,listed,FA,1B/3B,True,2026-09-16T13:40:48Z
2026-09-16,H,701762.0,Nick Kurtz,Athletics,822926,Tampa Bay Rays,4.0,listed,BB,1B,False,2026-09-16T13:40:48Z
2026-09-16,H,703607.0,Henry Bolte,Athletics,822926,Tampa Bay Rays,4.48,listed,CS,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,805779.0,Jacob Wilson,Athletics,822926,Tampa Bay Rays,4.13,listed,FA,SS,False,2026-09-16T13:40:48Z
2026-09-16,H,661531.0,Brian Serven,Athletics,822926,Tampa Bay Rays,3.28,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,672016.0,Denzel Clarke,Athletics,822926,Tampa Bay Rays,1.71,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,811965.0,Joshua Kuroda-Grauer,Athletics,822926,Tampa Bay Rays,3.86,listed,Dpf,3B,False,2026-09-16T13:40:48Z
2026-09-16,H,542303.0,Marcell Ozuna,Pittsburgh Pirates,823332,Milwaukee Brewers,3.5,listed,FA,UT,False,2026-09-16T13:40:48Z
2026-09-16,H,656811.0,Ryan O'Hearn,Pittsburgh Pirates,823332,Milwaukee Brewers,4.29,listed,GK,1B/OF,True,2026-09-16T13:40:48Z
2026-09-16,H,663968.0,Jake Mangum,Pittsburgh Pirates,823332,Milwaukee Brewers,3.59,listed,FA,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,664040.0,Brandon Lowe,Pittsburgh Pirates,823332,Milwaukee Brewers,4.74,listed,BB,2B,True,2026-09-16T13:40:48Z
2026-09-16,H,665833.0,Oneil Cruz,Pittsburgh Pirates,823332,Milwaukee Brewers,4.94,listed,CJF,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,668804.0,Bryan Reynolds,Pittsburgh Pirates,823332,Milwaukee Brewers,4.57,listed,MMM,OF,True,2026-09-16T13:40:48Z
2026-09-16,H,669707.0,Jared Triolo,Pittsburgh Pirates,823332,Milwaukee Brewers,2.4,listed,FA,3B/SS,True,2026-09-16T13:40:48Z
2026-09-16,H,680779.0,Henry Davis,Pittsburgh Pirates,823332,Milwaukee Brewers,2.87,listed,FA,C,True,2026-09-16T13:40:48Z
2026-09-16,H,682848.0,Endy Rodríguez,Pittsburgh Pirates,823332,Milwaukee Brewers,3.86,listed,FA,C,False,2026-09-16T13:40:48Z
2026-09-16,H,682997.0,Tyler Callihan,Pittsburgh Pirates,823332,Milwaukee Brewers,2.65,listed,FA,OF,False,2026-09-16T13:40:48Z
2026-09-16,H,687462.0,Spencer Horwitz,Pittsburgh Pirates,823332,Milwaukee Brewers,3.78,listed,FA,1B,True,2026-09-16T13:40:48Z
2026-09-16,H,693304.0,Nick Gonzales,Pittsburgh Pirates,823332,Milwaukee Brewers,4.08,listed,CJF,2B/3B,True,2026-09-16T13:40:48Z
2026-09-16,H,694377.0,Nick Yorke,Pittsburgh Pirates,823332,Milwaukee Brewers,2.29,listed,FA,3B,False,2026-09-16T13:40:48Z
2026-09-16,H,694378.0,Jacob Gonzalez,Pittsburgh Pirates,823332,Milwaukee Brewers,2.4,listed,FA,1B/SS,True,2026-09-16T13:40:48Z
